pgs_id	total	label	performance	applicability	match_confidence	performance_source	trait	method_name	variants_number	performance_detail	applicability_detail	match_detail
PGS005082	56	likely	14	27	15	measured	Congestive heart failure (CHF), NOS (PheCode 428.1)	prscs	1273897	OR=1.32 (3 studies)	gwas=9/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005083	56	likely	14	27	15	measured	Congestive heart failure (CHF), NOS (PheCode 428.1)	prscs	1273897	OR=1.32 (3 studies)	gwas=9/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005084	56	likely	14	27	15	measured	Congestive heart failure (CHF), NOS (PheCode 428.1)	prscs	1273897	OR=1.40 (3 studies)	gwas=9/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005085	56	likely	14	27	15	measured	Congestive heart failure (CHF), NOS (PheCode 428.1)	prscsx	1256161	OR=1.33 (3 studies)	gwas=9/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005086	54	likely	9	30	15	measured	Non-mucinous epithelial ovarian cancer	Select and Shrink using Summary Statistics (S4)	64518	AUROC=0.607 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005087	53	likely	8	30	15	measured	Non-mucinous epithelial ovarian cancer	Select and Shrink using Summary Statistics (S4)	5957	AUROC=0.603 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005088	53	likely	8	30	15	measured	Non-mucinous epithelial ovarian cancer	Select and Shrink using Summary Statistics (S4)	3448	AUROC=0.604 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005089	53	likely	8	30	15	measured	Non-mucinous epithelial ovarian cancer	Select and Shrink using Summary Statistics (S4)	400	AUROC=0.603 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005090	52	likely	32	5	15	measured	Chronic kidney disease (stage 3 or higher)	PRS-CS	1142436	AUROC=0.900 (1 studies)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005091	61	confident	23	23	15	measured	Coronary artery disease	LDPred2Auto	1428772	AUROC=0.791 (3 studies)	gwas=9/12, eval=6/10, pop_eval=8/8	cov=?; Z=?
PGS005092	61	confident	23	23	15	measured	Coronary artery disease	PRS-CSx	1279502	AUROC=0.793 (3 studies)	gwas=9/12, eval=6/10, pop_eval=8/8	cov=?; Z=?
PGS005095	51	likely	10	26	15	partial	WHR adjusted for BMI	Genome-wide significant SNPs	481	2 evals (no AUROC/R²/OR)	gwas=12/12, eval=6/10, pop_eval=8/8	cov=?; Z=?
PGS005096	65	confident	20	30	15	measured	Coronary artery calcification	Genome-wide significant SNPs	11	OR=1.79 (3 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005097	59	likely	18	26	15	measured	Heart failure	PRS-CSx	1274692	AUROC=0.720 (1 studies)	gwas=12/12, eval=6/10, pop_eval=8/8	cov=?; Z=?
PGS005098	54	likely	16	23	15	measured	Prostate specific antigen	mJam	318	R²=0.0960 (7 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005099	60	confident	22	23	15	measured	Prostate specific antigen	mJam	447	R²=0.1130 (7 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005100	60	confident	22	23	15	measured	Prostate specific antigen	PRS-CSx	1070227	R²=0.1380 (7 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005101	60	confident	22	23	15	measured	Prostate specific antigen	PRS-CSx	1070230	R²=0.1470 (7 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005104	28	uncertain	8	5	15	measured	Breast cancer	Genome-wide significant SNPs	89	AUROC=0.600 (1 studies)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005105	28	uncertain	8	5	15	measured	ER-positive breast cancer	Genome-wide significant SNPs	44	AUROC=0.600 (1 studies)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005106	30	uncertain	10	5	15	measured	ER-negative breast cancer	Genome-wide significant SNPs	24	AUROC=0.620 (1 studies)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005107	51	likely	10	26	15	partial	Prostate-specific antigen (PSA) levels	Genome-wide significant SNPs	111	1 evals (no AUROC/R²/OR)	gwas=12/12, eval=6/10, pop_eval=8/8	cov=?; Z=?
PGS005108	30	uncertain	10	5	15	partial	Type 2 diabetes (T2D)	Genome-wide significant SNPs	42845	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005110	68	confident	26	27	15	measured	Type 2 diabetes (T2D)	PRS-CSx	1114950	OR=2.42 (2 studies)	gwas=9/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005111	59	likely	14	30	15	measured	Type 2 diabetes (T2D)	GWAS-significant vairants	150	OR=1.46 (2 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005112	56	likely	14	27	15	measured	Coronary artery disease	PRS-CSx	1106628	OR=1.46 (2 studies)	gwas=9/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005113	59	likely	14	30	15	measured	Chronic kidney disease	PRS-CS	1116379	OR=1.35 (2 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005114	55	likely	10	30	15	partial	Body mass index (BMI)	PRS-CSx	1022364	2 evals (no AUROC/R²/OR)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005115	46	likely	8	23	15	measured	Type 2 diabetes (T2D)	Bayesian nonnegative matrix factorization using curated T2D GWAS variants and GWAS summary statistics of T2D-related traits	30	OR=1.27 (2 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005116	46	likely	8	23	15	measured	Type 2 diabetes (T2D)	Bayesian nonnegative matrix factorization using curated T2D GWAS variants and GWAS summary statistics of T2D-related traits	20	OR=1.18 (2 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005117	42	likely	4	23	15	measured	Type 2 diabetes (T2D)	Bayesian nonnegative matrix factorization using curated T2D GWAS variants and GWAS summary statistics of T2D-related traits	5	OR=1.07 (2 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005118	46	likely	8	23	15	measured	Type 2 diabetes (T2D)	Bayesian nonnegative matrix factorization using curated T2D GWAS variants and GWAS summary statistics of T2D-related traits	5	OR=1.11 (2 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005119	42	likely	4	23	15	measured	Type 2 diabetes (T2D)	Bayesian nonnegative matrix factorization using curated T2D GWAS variants and GWAS summary statistics of T2D-related traits	7	OR=1.09 (2 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005120	69	confident	24	30	15	measured	Systolic blood pressure	LDPred2 auto	944279	AUROC=0.770 (3 studies), 18 evals	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005121	28	uncertain	8	5	15	measured	Asthma	PRS-CSx	1008855	R²=0.0135 (1 studies)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005122	28	uncertain	8	5	15	measured	Asthma	PRS-CSx	965078	R²=0.0135 (1 studies)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005123	28	uncertain	8	5	15	measured	Asthma	PRS-CSx	835583	R²=0.0135 (1 studies)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005124	37	uncertain	8	14	15	measured	Asthma	PRS-CSx	909301	R²=0.0135 (1 studies)	gwas=12/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005125	31	uncertain	8	8	15	measured	Asthma	PRS-CSx	922758	R²=0.0135 (1 studies)	gwas=6/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005126	36	uncertain	16	5	15	measured	Asthma	PRS-CSx	699919	R²=0.0527 (1 studies)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005127	36	uncertain	16	5	15	measured	Asthma	PRS-CSx	711987	R²=0.0527 (1 studies)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005128	36	uncertain	16	5	15	measured	Asthma	PRS-CSx	711650	R²=0.0527 (1 studies)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005129	45	likely	16	14	15	measured	Asthma	PRS-CSx	692328	R²=0.0527 (1 studies)	gwas=12/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005130	39	uncertain	16	8	15	measured	Asthma	PRS-CSx	708315	R²=0.0527 (1 studies)	gwas=6/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005131	52	likely	16	21	15	measured	Asthma	PRS-CSx	1005883	R²=0.0536 (1 studies)	gwas=3/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005132	52	likely	16	21	15	measured	Asthma	PRS-CSx	965696	R²=0.0536 (1 studies)	gwas=3/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005133	52	likely	16	21	15	measured	Asthma	PRS-CSx	837079	R²=0.0536 (1 studies)	gwas=3/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005134	61	confident	16	30	15	measured	Asthma	PRS-CSx	909298	R²=0.0536 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005135	55	likely	16	24	15	measured	Asthma	PRS-CSx	923118	R²=0.0536 (1 studies)	gwas=6/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005136	36	uncertain	12	9	15	measured	Asthma	PRS-CSx	982014	R²=0.0377 (1 studies)	gwas=3/12, eval=6/10, pop_eval=0/8	cov=?; Z=?
PGS005137	36	uncertain	12	9	15	measured	Asthma	PRS-CSx	965403	R²=0.0377 (1 studies)	gwas=3/12, eval=6/10, pop_eval=0/8	cov=?; Z=?
PGS005138	36	uncertain	12	9	15	measured	Asthma	PRS-CSx	837039	R²=0.0377 (1 studies)	gwas=3/12, eval=6/10, pop_eval=0/8	cov=?; Z=?
PGS005139	45	likely	12	18	15	measured	Asthma	PRS-CSx	909320	R²=0.0377 (1 studies)	gwas=12/12, eval=6/10, pop_eval=0/8	cov=?; Z=?
PGS005140	39	uncertain	12	12	15	measured	Asthma	PRS-CSx	904126	R²=0.0377 (1 studies)	gwas=6/12, eval=6/10, pop_eval=0/8	cov=?; Z=?
PGS005141	30	uncertain	10	5	15	partial	Asthma	PRS-CS	792583	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005142	30	uncertain	10	5	15	partial	Cataract	PRS-CS	908465	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005143	30	uncertain	10	5	15	partial	Coronary artery disease	PRS-CS	943274	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005144	30	uncertain	10	5	15	partial	Hypertension	PRS-CS	908466	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005145	30	uncertain	10	5	15	partial	Obesity	PRS-CS	908466	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005146	30	uncertain	10	5	15	partial	Osteoporosis	PRS-CS	908465	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005147	30	uncertain	10	5	15	partial	Type 2 diabetes (T2D)	PRS-CS	908465	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005148	39	uncertain	10	14	15	partial	Asthma	PRS-CSx	792583	1 evals (no AUROC/R²/OR)	gwas=12/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005149	39	uncertain	10	14	15	partial	Cataract	PRS-CSx	908465	1 evals (no AUROC/R²/OR)	gwas=12/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005150	39	uncertain	10	14	15	partial	Cholelithiasis	PRS-CSx	908465	1 evals (no AUROC/R²/OR)	gwas=12/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005151	39	uncertain	10	14	15	partial	Colon polyp	CT-SLEB	496139	1 evals (no AUROC/R²/OR)	gwas=12/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005152	39	uncertain	10	14	15	partial	Coronary artery disease	PRS-CSx	943274	1 evals (no AUROC/R²/OR)	gwas=12/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005153	39	uncertain	10	14	15	partial	Hypertension	CT-SLEB	492555	1 evals (no AUROC/R²/OR)	gwas=12/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005154	39	uncertain	10	14	15	partial	Obesity	CT-SLEB	443124	1 evals (no AUROC/R²/OR)	gwas=12/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005155	39	uncertain	10	14	15	partial	Osteoporosis	PRS-CSx	908465	1 evals (no AUROC/R²/OR)	gwas=12/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005156	39	uncertain	10	14	15	partial	Stroke	PRS-CSx	908465	1 evals (no AUROC/R²/OR)	gwas=12/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005157	39	uncertain	10	14	15	partial	Type 2 diabetes (T2D)	CT-SLEB	502115	1 evals (no AUROC/R²/OR)	gwas=12/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005158	55	likely	10	30	15	partial	Peripheral artery disease	Genome-wide significant SNPs	19	2 evals (no AUROC/R²/OR)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005159	55	likely	10	30	15	partial	Atrial fibrillation	Genome-wide significant SNPs	142	2 evals (no AUROC/R²/OR)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005160	30	uncertain	10	5	15	partial	Esophageal cancer	Known susceptibility loci (genome-wide significant SNPs)	11	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005161	30	uncertain	10	5	15	partial	Stomach cancer	Known susceptibility loci (genome-wide significant SNPs)	12	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005162	33	uncertain	10	8	15	partial	Colorectal cancer	PRS-CSx	11462	1 evals (no AUROC/R²/OR)	gwas=6/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005163	33	uncertain	10	8	15	partial	Lung cancer	Known susceptibility loci (genome-wide significant SNPs)	42	1 evals (no AUROC/R²/OR)	gwas=6/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005164	39	uncertain	10	14	15	partial	Breast cancer	Known susceptibility loci (genome-wide significant SNPs)	109	1 evals (no AUROC/R²/OR)	gwas=12/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005165	30	uncertain	10	5	15	partial	Cervical cancer	Known susceptibility loci (genome-wide significant SNPs)	15	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005166	39	uncertain	10	14	15	partial	Ovarian cancer	PRS-CSx	2802	1 evals (no AUROC/R²/OR)	gwas=12/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005167	30	uncertain	10	5	15	partial	Prostate cancer	Known susceptibility loci (genome-wide significant SNPs)	157	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005168	55	likely	10	30	15	partial	Atrial fibrillation	PRS-CS	382963	45 evals (no AUROC/R²/OR)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005169	40	likely	20	5	15	measured	Lung adenocarcinoma	genome-wide significant SNPs	25	OR=1.60 (1 studies)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005170	68	confident	23	30	15	measured	All-cause dementia	integrative PRS of 24 component PRSs derived from LDPRED-2, C+T, PRS-CS	1320229	AUROC=0.761 (2 studies), 18 evals	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005171	51	likely	10	26	15	partial	Atrial fibrillation	Genome-wide significant SNPs	142	2 evals (no AUROC/R²/OR)	gwas=12/12, eval=6/10, pop_eval=8/8	cov=?; Z=?
PGS005172	60	confident	22	23	15	measured	Immature fraction of reticulocytes variance	PRSice-2	9469602	R²=0.1294 (1 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005173	68	confident	30	23	15	measured	Plateletcrit variance	PRSice-2	9451377	R²=0.2381 (1 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005174	60	confident	22	23	15	measured	Lymphocyte count variance	PRSice-2	9501646	R²=0.1630 (1 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005175	50	likely	12	23	15	measured	Basophil count variance	PRSice-2	9437557	R²=0.0426 (1 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005176	60	confident	22	23	15	measured	Reticulocyte count variance	PRSice-2	9469884	R²=0.1961 (1 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005177	54	likely	16	23	15	measured	Hematocrit variance	PRSice-2	9502208	R²=0.0864 (1 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005178	54	likely	16	23	15	measured	Hemoglobin concentration variance	PRSice-2	9500975	R²=0.0909 (1 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005179	60	confident	22	23	15	measured	High light scatter reticulocyte count variance	PRSice-2	9481520	R²=0.1569 (1 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005180	60	confident	22	23	15	measured	High light scatter reticulocyte percentage of red cells variance	PRSice-2	9481225	R²=0.1612 (1 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005181	50	likely	12	23	15	measured	Basophil percentage of white cells variance	PRSice-2	9493222	R²=0.0302 (1 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005182	60	confident	22	23	15	measured	Eosinophil count variance	PRSice-2	8862968	R²=0.1547 (1 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005183	60	confident	22	23	15	measured	Eosinophil percentage of white cells variance	PRSice-2	9498015	R²=0.1422 (1 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005184	60	confident	22	23	15	measured	Lymphocyte percentage of white cells variance	PRSice-2	9502358	R²=0.1083 (1 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005185	54	likely	16	23	15	measured	Mean corpuscular hemoglobin concentration variance	PRSice-2	9502181	R²=0.0769 (1 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005186	68	confident	30	23	15	measured	Mean corpuscular hemoglobin variance	PRSice-2	9498745	R²=0.2429 (1 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005187	68	confident	30	23	15	measured	Mean corpuscular volume variance	PRSice-2	9500832	R²=0.2173 (1 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005188	74	confident	36	23	15	measured	Mean platelet volume variance	PRSice-2	9454052	R²=0.3686 (1 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005189	68	confident	30	23	15	measured	Monocyte count variance	PRSice-2	9489073	R²=0.2239 (1 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005190	68	confident	30	23	15	measured	Monocyte percentage of white cells variance	PRSice-2	9488343	R²=0.2076 (1 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005191	60	confident	22	23	15	measured	Neutrophil count variance	PRSice-2	9499020	R²=0.1262 (1 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005192	60	confident	22	23	15	measured	Neutrophil percentage of white cells variance	PRSice-2	9499990	R²=0.1018 (1 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005193	68	confident	30	23	15	measured	Platelet count variance	PRSice-2	9451248	R²=0.2887 (1 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005194	54	likely	16	23	15	measured	Platelet distribution width variance	PRSice-2	9454587	R²=0.0793 (1 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005195	60	confident	22	23	15	measured	Red blood cell count variance	PRSice-2	9501618	R²=0.1766 (1 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005196	68	confident	30	23	15	measured	Reticulocyte fraction of red cells variance	PRSice-2	9470586	R²=0.2012 (1 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005197	60	confident	22	23	15	measured	White blood cell count variance	PRSice-2	9503677	R²=0.1509 (1 studies)	gwas=5/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005198	71	confident	32	24	15	measured	Body mass index (BMI)	PRS-CS	1217710	OR=4.08 (4 studies)	gwas=6/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005199	49	likely	10	24	15	partial	Body mass index (BMI)	PRS-CSx	1296245	4 evals (no AUROC/R²/OR)	gwas=6/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005200	30	uncertain	10	5	15	partial	Body mass index (BMI)	PRS-CSx	1223921	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005201	30	uncertain	10	5	15	partial	Body mass index (BMI)	PRS-CSx	1020295	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005202	30	uncertain	10	5	15	partial	Body mass index (BMI)	PRS-CSx	1022487	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005203	55	likely	10	30	15	partial	Body mass index (BMI)	PRS-CSx	1091375	1 evals (no AUROC/R²/OR)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005204	30	uncertain	10	5	15	partial	Body mass index (BMI)	PRS-CSx	1129666	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS005205	49	likely	4	30	15	measured	Prostate cancer	Genome-wide significant SNPs	130	AUROC=0.550 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005206	51	likely	10	26	15	partial	Bone mineral density	Genome-wide significant SNPs	81	1 evals (no AUROC/R²/OR)	gwas=12/12, eval=6/10, pop_eval=8/8	cov=?; Z=?
PGS005207	59	likely	14	30	15	measured	Basal cell carcinoma	Genome-wide significant SNPs	29	OR=1.37 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005208	65	confident	20	30	15	measured	Melanoma	Genome-wide significant SNPs	67	OR=1.60 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005209	53	likely	8	30	15	measured	Squamous cell carcinoma	Genome-wide significant SNPs	20	OR=1.20 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005210	59	likely	14	30	15	measured	Thyroid cancer	Genome-wide significant SNPs	12	OR=1.48 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005211	55	likely	10	30	15	partial	Alcohol use disorder (3-item consumption index)	lassosum	2338199	1 evals (no AUROC/R²/OR)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005212	81	confident	36	30	15	measured	Alcohol use disorder (7-item problematic use index)	lassosum	384933	R²=0.4600 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005213	61	confident	16	30	15	measured	Alcohol use disorder by DSM-V	lassosum	336813	R²=0.0500 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005214	81	confident	36	30	15	measured	Problematic alcohol use	lassosum	453914	R²=0.3500 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005215	55	likely	10	30	15	partial	Addiction risk factors	lassosum	11627	1 evals (no AUROC/R²/OR)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005216	46	likely	10	21	15	partial	Drinks per week	lassosum	221689	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005217	83	confident	38	30	15	measured	Peripheral artery disease	LDpred2	1296292	R²=0.3166 (14 studies), 15 evals	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005218	74	confident	29	30	15	measured	Hypothyroidism	PRS-CS	1110091	AUROC=0.859 (2 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005219	64	confident	23	26	15	measured	Obstructive sleep apnea (AdjustedBMI)	weighted PRSsummation PRS-CSs	982740	AUROC=0.790 (1 studies)	gwas=12/12, eval=6/10, pop_eval=8/8	cov=?; Z=?
PGS005220	64	confident	23	26	15	measured	Obstructive sleep apnea (UnadjustedBMI)	weighted PRSsummation PRS-CSs	984184	AUROC=0.790 (1 studies)	gwas=12/12, eval=6/10, pop_eval=8/8	cov=?; Z=?
PGS005221	49	likely	4	30	15	measured	General factor of frailty	SBayesR	943126	R²=0.0090 (3 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005222	49	likely	4	30	15	measured	Factor 1 (social isolation) of frailty	SBayesR	1727299	R²=0.0070 (3 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005223	49	likely	4	30	15	measured	Factor 2 (unhealthy lifestyle) of frailty	SBayesR	1719220	R²=0.0001 (3 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005224	49	likely	4	30	15	measured	Factor 3 (multimorbidity) of frailty	SBayesR	1588232	R²=0.0034 (3 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005225	53	likely	8	30	15	measured	Factor 4 (metabolic/respiratory problems) of frailty	SBayesR	710413	R²=0.0110 (3 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005226	49	likely	4	30	15	measured	Factor 5 (poorer cognition) of frailty	SBayesR	1715891	R²=0.0040 (3 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005227	49	likely	4	30	15	measured	Factor 6 (disability) of frailty	SBayesR	1726064	R²=0.0050 (3 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005228	57	likely	12	30	15	measured	Frailty Index	SBayesR	2379429	R²=0.0210 (3 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005229	57	likely	12	30	15	measured	Fried Frailty Score	SBayesR	2761868	R²=0.0300 (3 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS005230	55	likely	10	30	15	partial	Stroke	Genome-wide significant SNPs	71	7 evals (no AUROC/R²/OR)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
